pdf_name,Continent,background,humans,nature,language,photo,busy,logo,graphic,Name,Size,Sector,Country,Country Status,Region,Date Added,Title,Publication Year,Type,Report Pdf Address,Report Html Address,Adherence Level,Status,Application Level,Sector Supplements (Final),GRI Content Index URL,Integrated,Organization type,Listed/Non-listed,OECD,UNGC,CDP,IFC,ISO,External Assurance,Type of Assurance Provider,Assurance Provider,Stakeholder Panel/ Expert Opinion,Assurance Scope,Level of Assurance,Assurance Standard: AA1000 AS,Assurance Stanadard: ISAE3000,Assurance Standard: national (general),Assurance Standard: national (sustainability),Materiality Matters Check,GRI Service,Featured Report?,OS,GOLD Community,SDGs
EtisalatNigeria_2017.pdf,Africa,white,2,FALSE,English,TRUE,Somewhat Busy,TRUE,TRUE,Etisalat Nigeria,Large,Telecommunications,Nigeria,DAC-LMICT,Africa,6-2-2018,Sustainability Report 2016,2017,GRI - G4,http://www.9mobile.com.ng/wp-content/uploads/2017/12/csr_report2016.pdf,NA,In accordance - Core,NA,NA,Not Applicable,NA,No,Private company,Listed,No,No,No,No,Yes,No,NA,NA,No,NA,NA,No,No,No,No,NA,NA,No,NA,No,Yes
Euskaltel_2010.pdf,Europe,white,1,TRUE,Others,TRUE,Somewhat Busy,FALSE,FALSE,Euskaltel,Large,Telecommunications,Spain,OECD,Europe,18-1-2011,Memoria Sostenibilidad 2009,2010,GRI - G3,http://www.euskaltel.com/webektest/Galeria/Documentos/nosotros/memoria_sostenibilidad09_cast.pdf,NA,NA,Third-party-checked,A+,Not Applicable,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Euskaltel_2011.pdf,Europe,white,1,TRUE,Others,TRUE,Somewhat Busy,FALSE,FALSE,Euskaltel,Large,Telecommunications,Spain,OECD,Europe,9-1-2012,Memoria de Responsabilidad Corporativa Euskaltel 2010,2011,GRI - G3,http://www.euskaltel.com/webektest/Galeria/Documentos/nosotros/memoria_sostenibilidad10_cast.pdf,http://www.euskaltel.com/webektest/Galeria/Documentos/nosotros/memoria_2010_cast/index.html,NA,Third-party-checked,A+,Not Applicable,NA,Yes,Private company,Non-listed,Yes,Yes,Yes,No,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Euskaltel_2013.pdf,Europe,blue,0,FALSE,English,TRUE,Very Busy,TRUE,FALSE,Euskaltel,Large,Telecommunications,Spain,OECD,Europe,26-2-2015,Memoria de Responsabilidad Corporativa 2012,2013,GRI - G3,http://www.euskaltel.com/webektest/Galeria/Documentos/nosotros/memoria_2012_cast/files/assets/common/downloads/Euskaltel%20Telebista.pdf,http://www.euskaltel.com/webektest/Galeria/Documentos/nosotros/memoria_2012_cast/index.html,A+,Third-party-checked,NA,Not Applicable,NA,No,Private company,Non-listed,No,Yes,No,No,No,Yes,Small consultancy/ boutique firm,AENOR,No,Not specified,Not specified,No,No,No,No,NA,NA,NA,NA,NA,NA
Euskaltel_2014.pdf,Europe,white,0,TRUE,English,TRUE,Somewhat Busy,TRUE,FALSE,Euskaltel,Large,Telecommunications,Spain,OECD,Europe,21-1-2016,Memoria de Responsabilidad Corporativa 2013,2014,GRI - G3,http://www.euskaltel.com/webektest/Galeria/Documentos/nosotros/Memoria_de_Responsabilidad_Social_2013.pdf,NA,A+,Third-party-checked,NA,Not Applicable,NA,No,Private company,Non-listed,No,Yes,No,No,No,Yes,Small consultancy/ boutique firm,AENOR,No,Entire sustainability report,Reasonable/ High,No,No,No,Yes,NA,NA,NA,NA,NA,NA
Euskaltel_2015.pdf,Europe,white,3,TRUE,English,TRUE,Somewhat Busy,TRUE,TRUE,Euskaltel,Large,Telecommunications,Spain,OECD,Europe,20-6-2017,Memoria de Responsabilidad Corporative 2014,2015,GRI - G3,https://www.euskaltel.com/webektest/GaleriaCorporativo/Documentos/informes_anuales/es/2014_memoria_rse.pdf,NA,A+,Third-party-checked,NA,Not Applicable,NA,No,Private company,Non-listed,No,Yes,No,No,No,Yes,Small consultancy/ boutique firm,AENOR,No,Entire sustainability report,Reasonable/ High,No,No,No,Yes,NA,NA,No,No,NA,NA
Euskaltel_2016.pdf,Europe,white,5,FALSE,Others,TRUE,Somewhat Busy,TRUE,TRUE,Euskaltel,Large,Telecommunications,Spain,OECD,Europe,26-1-2017,Memoria de Responsabilidad Corporativa 2015,2016,GRI - G4,http://www.euskaltel.com/webektest/GaleriaCorporativo/Documentos/informes_anuales/es/2015_memoria.pdf,http://www.euskaltel.com/CanalOnline/nosotros/rse/memoria-responsabilidad-corporativa,In accordance - Comprehensive,NA,NA,Media,NA,No,Private company,Non-listed,No,No,No,No,No,Yes,NA,AENOR,No,Specified section(s),Reasonable/ High,No,No,No,No,NA,NA,No,NA,No,No
Euskaltel_2017.pdf,Europe,white,10,FALSE,Others,TRUE,Very Busy,TRUE,TRUE,Euskaltel,Large,Telecommunications,Spain,OECD,Europe,5-3-2018,Memoria de Responsabilidad Corporativa 2016,2017,GRI - G4,https://www.euskaltel.com/webektest/GaleriaCorporativo/Documentos/informes_anuales/es/memoria-2016.pdf,NA,In accordance - Comprehensive,NA,NA,Not Applicable,NA,No,Private company,Non-listed,No,No,No,No,No,No,NA,NA,No,NA,NA,No,No,No,No,NA,NA,No,NA,No,No
Eutelsat_2014.pdf,Europe,white,0,FALSE,English,FALSE,Somewhat Busy,TRUE,TRUE,Eutelsat,MNE,Telecommunications,France,OECD,Europe,23-12-2014,Reference Document 2013/2014,2014,Non - GRI,http://www.eutelsat.com/files/contributed/investors/pdf/reference-document-2013-2014.pdf,NA,NA,NA,NA,NA,NA,No,Private company,Listed,NA,NA,NA,NA,NA,No,NA,NA,No,NA,NA,No,No,No,No,NA,NA,NA,NA,NA,NA
Eutelsat_2016.pdf,Europe,blue,0,TRUE,English,TRUE,Very Busy,TRUE,FALSE,Eutelsat,MNE,Telecommunications,France,OECD,Europe,12-6-2017,Reference Document 2015-2016,2016,Citing-GRI,http://www.eutelsat.com/files/contributed/investors/pdf/AG2016/Eutelsat%20Communications%20Reference%20Document%202015-2016.pdf,NA,NA,NA,NA,NA,NA,NA,Private company,Listed,NA,NA,NA,NA,NA,No,NA,NA,No,NA,NA,No,No,No,No,NA,NA,No,NA,No,NA
EzconnCorporation_2016.pdf,Asia,white,0,FALSE,Others,FALSE,Not Busy,FALSE,FALSE,Ezconn Corporation,MNE,Telecommunications,Taiwan,Non-OECD / Non-DAC,Asia,6-10-2016,2015 Corporate Social Responsibility Report (Chinese Version),2016,GRI - G4,http://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_6442_104.pdf,NA,In accordance - Core,NA,NA,Not Applicable,NA,No,Private company,Listed,No,No,No,No,No,Yes,Engineering firm,Other,No,Entire sustainability report,Limited/ Moderate,Yes,No,No,No,NA,NA,No,NA,No,No
FarEasTone(FET)_2012.pdf,Asia,white,0,TRUE,English,TRUE,Not Busy,FALSE,TRUE,Far EasTone (FET),Large,Telecommunications,Taiwan,Non-OECD / Non-DAC,Asia,3-4-2013,2011 Far EasTone Telecommunications Corporate Social Responsibility Report,2012,GRI - G3.1,http://www.fetnet.net/cs/Satellite?blobcol=urldownload&blobheader=application%2Fpdf&blobkey=id&blobtable=coSocietyReport&blobwhere=3000005466545&ssbinary=true,NA,NA,GRI-checked,B+,Not Applicable,NA,No,Private company,Listed,No,No,No,No,No,Yes,Engineering firm,SGS,NA,Specified section(s),Limited/ Moderate,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA
FarEasTone(FET)_2015.pdf,Asia,white,0,FALSE,Others,FALSE,Not Busy,TRUE,TRUE,Far EasTone (FET),Large,Telecommunications,Taiwan,Non-OECD / Non-DAC,Asia,12-4-2016,2014 Corporate Social Responsibility Report,2015,GRI - G4,http://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_4904_103.pdf,http://www.fetnet.net/cs/Satellite?blobcol=urldownload&blobheader=application%2Fpdf&blobkey=id&blobtable=coSocietyReport&blobwhere=3000009348504&ssbinary=true,In accordance - Core,NA,NA,Not Applicable,NA,Yes,Private company,Listed,No,No,No,No,No,Yes,Engineering firm,SGS,No,Entire sustainability report,Reasonable/ High,Yes,No,No,No,NA,NA,No,No,NA,NA
FarEasTone(FET)_2016.pdf,Asia,white,1,FALSE,Others,FALSE,Somewhat Busy,TRUE,TRUE,Far EasTone (FET),Large,Telecommunications,Taiwan,Non-OECD / Non-DAC,Asia,9-10-2016,2015 Corporate Social Responsibility Report (Chinese Version),2016,GRI - G4,http://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_4904_104.pdf,NA,In accordance - Core,NA,NA,Not Applicable,NA,No,Private company,Listed,No,No,No,No,No,Yes,Engineering firm,SGS,No,Entire sustainability report,Reasonable/ High,Yes,No,No,No,NA,NA,No,NA,No,No
FASTWEB_2017.pdf,Europe,yellow,50,TRUE,English,TRUE,Very Busy,TRUE,FALSE,FASTWEB,Large,Telecommunications,Italy,OECD,Europe,11-1-2018,Sustainability Report 2016,2017,GRI - G4,http://www.fastweb.it/corporate/sostenibilita/strategia-obiettivi-e-report/FW_Bilancio-di-sostenibilita-2016-en.pdf,NA,In accordance - Comprehensive,NA,NA,Media,NA,No,Subsidiary,Non-listed,No,No,No,No,Yes,Yes,Engineering firm,Bureau Veritas,No,Entire sustainability report,Not specified,No,Yes,No,No,NA,NA,No,NA,No,Yes
FiberhomeTelecommunicationTechnologiesCompany_2013.pdf,Asia,white,0,FALSE,Others,FALSE,Not Busy,FALSE,FALSE,Fiberhome Telecommunication Technologies Company,Large,Telecommunications,Mainland China,DAC-UMICT,Asia,9-9-2013,2012 Sustainable Development Report,2013,Citing-GRI,http://www.sustainabilityreport.cn/Uploads/Reports/%7BA3222905-7A54-4097-881B-8B36D6BF57B7%7D_fenghuotongxin.pdf,NA,NA,NA,NA,NA,NA,No,State-owned company,Listed,No,No,No,No,No,No,NA,NA,No,NA,NA,No,No,No,No,NA,NA,NA,NA,NA,NA
FiberhomeTelecommunicationTechnologiesCompany_2014.pdf,Asia,white,0,FALSE,Others,FALSE,Not Busy,FALSE,FALSE,Fiberhome Telecommunication Technologies Company,Large,Telecommunications,Mainland China,DAC-UMICT,Asia,26-1-2015,Sustainability Report 2013,2014,Citing-GRI,http://www.sustainabilityreport.cn/Uploads/Reports/%7B2E1B39E4-8133-4EB2-9549-B57879C56CE9%7D_fenghuotongxin.pdf,NA,NA,NA,NA,NA,NA,No,State-owned company,Listed,NA,NA,NA,NA,NA,No,NA,NA,No,NA,NA,No,No,No,No,NA,NA,NA,NA,NA,NA
FiberhomeTelecommunicationTechnologiesCompany_2017.pdf,Asia,blue,0,FALSE,Others,TRUE,Not Busy,TRUE,TRUE,Fiberhome Telecommunication Technologies Company,Large,Telecommunications,Mainland China,DAC-UMICT,Asia,27-11-2017,Sustainability Report 2016,2017,GRI - G4,http://pdf.dfcfw.com/pdf/H2_AN201704070484609464_01.pdf,NA,Undeclared,NA,NA,Not Applicable,NA,No,State-owned company,Listed,No,No,No,No,No,No,NA,NA,No,NA,NA,No,No,No,No,NA,NA,No,NA,No,No
FoneworxHoldings_2011.pdf,Africa,blue,0,FALSE,English,TRUE,Very Busy,TRUE,TRUE,Foneworx Holdings,Large,Telecommunications,South Africa,DAC-UMICT,Africa,19-12-2013,Annual Report 2011,2011,Citing-GRI,http://www.foneworx.co.za/home/downloads/Foneworx%20Annual%20Report%202011.pdf,NA,NA,NA,NA,NA,NA,No,Private company,Listed,No,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FoneworxHoldings_2012.pdf,Africa,blue,0,TRUE,English,TRUE,Very Busy,TRUE,TRUE,Foneworx Holdings,Large,Telecommunications,South Africa,DAC-UMICT,Africa,19-12-2013,Annual Report 2012,2012,Citing-GRI,http://www.foneworx.co.za/home/images/foneworx%20annual%20report%202012.pdf,NA,NA,NA,NA,NA,NA,No,Private company,Listed,No,No,No,No,No,No,NA,NA,No,NA,NA,No,No,No,No,NA,NA,NA,NA,NA,NA
FoneworxHoldings_2013.pdf,Africa,white,0,FALSE,English,FALSE,Somewhat Busy,TRUE,TRUE,Foneworx Holdings,Large,Telecommunications,South Africa,DAC-UMICT,Africa,19-12-2013,Annual Report 2013,2013,Citing-GRI,http://www.foneworx.co.za/home/images/foneworx_ar2013.pdf,NA,NA,NA,NA,NA,NA,No,Private company,Listed,No,No,No,No,No,No,NA,NA,No,NA,NA,No,No,No,No,NA,NA,NA,NA,NA,NA
FoneworxHoldings_2014.pdf,Africa,white,0,FALSE,English,FALSE,Not Busy,TRUE,TRUE,Foneworx Holdings,Large,Telecommunications,South Africa,DAC-UMICT,Africa,2-12-2014,Annual Report 2014,2014,Citing-GRI,http://www.foneworx.co.za/home/images/stories/FWX_ar_2014%20(WEB).pdf,NA,NA,NA,NA,NA,NA,No,Private company,Listed,NA,NA,NA,NA,NA,No,NA,NA,No,NA,NA,No,No,No,No,NA,NA,NA,NA,NA,NA
FoneworxHoldings_2015.pdf,Africa,white,0,FALSE,English,FALSE,Very Busy,TRUE,TRUE,Foneworx Holdings,Large,Telecommunications,South Africa,DAC-UMICT,Africa,26-3-2017,Annual Report 2015,2015,Citing-GRI,http://www.cognitionholdings.co.za/files/2015%20Cognition%20AR%20Final.pdf,http://www.cognitionholdings.co.za/files/2015%20Cognition%20AR%20Final.pdf,NA,NA,NA,NA,NA,NA,Private company,Listed,NA,NA,NA,NA,NA,No,NA,NA,No,NA,NA,No,No,No,No,NA,NA,No,No,NA,NA
FoneworxHoldings_2016.pdf,Africa,blue,0,FALSE,English,FALSE,Very Busy,TRUE,TRUE,Foneworx Holdings,Large,Telecommunications,South Africa,DAC-UMICT,Africa,26-3-2017,Annual Report 2016,2016,Citing-GRI,http://www.cognitionholdings.co.za/files/Cognition%20Holdings%20Limited%20AR%202016.pdf,http://www.cognitionholdings.co.za/files/Cognition%20Holdings%20Limited%20AR%202016.pdf,NA,NA,NA,NA,NA,NA,Private company,Listed,NA,NA,NA,NA,NA,No,NA,NA,No,NA,NA,No,No,No,No,NA,NA,No,NA,No,NA
FoneworxHoldings_2017.pdf,Africa,green,0,FALSE,English,FALSE,Somewhat Busy,TRUE,TRUE,Foneworx Holdings,Large,Telecommunications,South Africa,DAC-UMICT,Africa,14-11-2017,Annual Report 2017,2017,Citing-GRI,http://www.cgn.co.za/files/Cognition_AR_2017_Final.pdf,NA,NA,NA,NA,Not Used,NA,No,Private company,Listed,No,No,No,No,No,No,NA,NA,No,NA,NA,No,No,No,No,NA,NA,No,NA,No,No
G-TechOptoelectronicsCorporation_2016.pdf,Asia,white,0,TRUE,English,FALSE,Somewhat Busy,TRUE,TRUE,G-Tech Optoelectronics Corporation,MNE,Telecommunications,Taiwan,Non-OECD / Non-DAC,Asia,17-4-2017,2015 Corporate Social Responsibility Report (Chinese Version),2016,Citing-GRI,http://www.gtoc.com.tw/upload/CSR_2015.pdf,NA,NA,NA,NA,NA,NA,NA,Private company,Listed,NA,NA,NA,NA,NA,No,NA,NA,No,NA,NA,No,No,No,No,NA,NA,No,NA,No,NA
GCI_2017.pdf,Asia,white,0,TRUE,Others,TRUE,Somewhat Busy,TRUE,FALSE,GCI,Large,Telecommunications,Mainland China,DAC-UMICT,Asia,2-5-2017,Social Responsibility Report 2016,2017,Non - GRI,http://pdf.dfcfw.com/pdf/H2_AN201703060387824796_01.pdf,NA,NA,NA,NA,NA,NA,No,State-owned company,Listed,No,No,No,No,No,No,NA,NA,No,NA,NA,No,No,No,No,NA,NA,No,NA,No,No
GCIScience_ Technology_2016.pdf,Asia,white,0,FALSE,Others,FALSE,Not Busy,TRUE,FALSE,GCI Science & Technology,Large,Telecommunications,Mainland China,DAC-UMICT,Asia,6-9-2016,GCI Corporate Social Responsibility Report 2015,2016,Non - GRI,http://pdf.dfcfw.com/pdf/H2_AN201604140014356344_01.pdf,http://pdf.dfcfw.com/pdf/H2_AN201604140014356344_01.pdf,NA,NA,NA,NA,NA,NA,State-owned company,Listed,NA,NA,NA,NA,NA,No,NA,NA,No,NA,NA,No,No,No,No,NA,NA,No,NA,No,NA
Globe_2016.pdf,Asia,white,3,FALSE,Others,TRUE,Somewhat Busy,TRUE,FALSE,Globe,Large,Telecommunications,Philippines,DAC-LMICT,Asia,18-7-2016,Lifestyle: How we live fully,2016,GRI - G4,http://static.globe.com.ph.s3.amazonaws.com/Globe%20AR%20full.pdf,http://www.globe.com.ph/annual-report/2015,In accordance - Core,NA,NA,Not Applicable,NA,No,Private company,Listed,No,No,No,No,Yes,Yes,Engineering firm,DNV,No,Entire sustainability report,Limited/ Moderate,No,Yes,No,No,NA,NA,No,NA,No,No
GrandPlasticTechnologyCorporation_2016.pdf,Asia,white,0,FALSE,Others,FALSE,Not Busy,FALSE,FALSE,Grand Plastic Technology Corporation,Large,Telecommunications,Taiwan,Non-OECD / Non-DAC,Asia,9-3-2017,2015 Corporate Social Responsibility Report (Chinese Version),2016,Citing-GRI,http://www.gptc.com.tw/2015_GPTC_CSR_Report.pdf,NA,NA,NA,NA,NA,NA,NA,Private company,Listed,NA,NA,NA,NA,NA,No,NA,NA,No,NA,NA,No,No,No,No,NA,NA,No,NA,No,NA
GrandPlasticTechnologyCorporation_2017.pdf,Asia,white,0,FALSE,Others,FALSE,Not Busy,FALSE,FALSE,Grand Plastic Technology Corporation,Large,Telecommunications,Taiwan,Non-OECD / Non-DAC,Asia,14-3-2018,2016 Corporate Social Responsibility Report (Traditional Chinese Version),2017,GRI - G4,http://www.gptc.com.tw/2016_GPTC_CSR_Report.pdf,http://www.gptc.com.tw/tw/about/about_detail-12?about-57,In accordance - Core,NA,NA,Not Applicable,NA,No,Private company,Listed,No,No,No,No,No,No,NA,NA,No,NA,NA,No,No,No,No,NA,NA,No,NA,No,No
HellenicTelecommunicationsOrganizationS.A.(OTE)_2012.pdf,Europe,white,0,FALSE,English,FALSE,Not Busy,TRUE,FALSE,Hellenic Telecommunications Organization S.A. (OTE),Large,Telecommunications,Greece,OECD,Europe,3-7-2012,OTE CR Report 2011,2012,GRI - G3.1,http://www.ote.gr/cr2011/sites/default/files/pdf/apologismos2011en.pdf,NA,NA,GRI-checked,B+,Not Applicable,NA,No,Private company,Listed,Yes,Yes,Yes,No,No,Yes,Accountant,Deloitte,NA,NA,Limited/ Moderate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HellenicTelecommunicationsOrganizationS.A.(OTE)_2014.pdf,Europe,white,20,TRUE,English,TRUE,Very Busy,TRUE,TRUE,Hellenic Telecommunications Organization S.A. (OTE),Large,Telecommunications,Greece,OECD,Europe,25-7-2014,OTE & COSMOTE Corporate Responsibility Report 2013,2014,GRI - G3.1,http://globalsustain.org/files/interactive_report.pdf,https://www.ote.gr/en/web/guest/corporate,A+,GRI-checked,NA,Not Applicable,NA,No,Private company,Listed,No,Yes,No,No,No,Yes,Accountant,Deloitte,No,Specified section(s),Limited/ Moderate,Yes,Yes,No,No,NA,NA,NA,NA,NA,NA
HellenicTelecommunicationsOrganizationS.A.(OTE)_2016.pdf,Europe,white,1,TRUE,English,TRUE,Very Busy,TRUE,FALSE,Hellenic Telecommunications Organization S.A. (OTE),Large,Telecommunications,Greece,OECD,Europe,10-7-2016,OTE Group Sustainability Report 2015,2016,GRI - G4,https://www.okosmosmaskalyteros.gr/portal/documents/4261461/4315038/OTEGROUP-SR-2015_EN.pdf,http://www.okosmosmaskalyteros.gr/en,In accordance - Core,NA,NA,Not Applicable,NA,No,Private company,Listed,No,Yes,Yes,No,No,Yes,Accountant,KPMG,No,Specified section(s),Limited/ Moderate,Yes,Yes,No,No,NA,Content Index Service,No,NA,No,No
HellenicTelecommunicationsOrganizationS.A.(OTE)_2017.pdf,Europe,blue,20,TRUE,English,TRUE,Very Busy,TRUE,FALSE,Hellenic Telecommunications Organization S.A. (OTE),Large,Telecommunications,Greece,OECD,Europe,21-7-2017,Sustainability Report 2016,2017,GRI - G4,https://www.cosmote.gr/otegroupsustainability2016/downloads/report2016_eng.pdf,https://www.cosmote.gr/otegroupsustainability2016/indexEN.html,In accordance - Core,NA,NA,Not Applicable,https://www.cosmote.gr/otegroupsustainability2016/downloads/appendix_eng.pdf,No,Private company,Listed,Yes,Yes,Yes,No,No,Yes,Accountant,KPMG,No,Specified section(s),Limited/ Moderate,Yes,Yes,No,No,NA,NA,No,NA,No,Yes
HKTTrustandHKTLtd_2017.pdf,Asia,white,8,TRUE,Others,FALSE,Somewhat Busy,TRUE,TRUE,HKT Trust and HKT Ltd,MNE,Telecommunications,Hong Kong,Non-OECD / Non-DAC,Asia,2-8-2017,Environmental, Social and Governance Report 2016,2017,Non - GRI,http://www.hkexnews.hk/listedco/listconews/SEHK/2017/0214/LTN20170214220.pdf,NA,NA,NA,NA,NA,NA,NA,Private company,Listed,NA,NA,NA,NA,NA,No,NA,NA,No,NA,NA,No,No,No,No,NA,NA,No,NA,No,NA
Huge_2017.pdf,Africa,white,0,FALSE,English,FALSE,Somewhat Busy,TRUE,TRUE,Huge,Large,Telecommunications,South Africa,DAC-UMICT,Africa,19-11-2017,INTEGRATED ANNUAL REPORT 2016-2017,2017,Non - GRI,http://hugegroup.com/wp-content/uploads/2017/06/2016-2017-Integrated-Report.pdf,NA,NA,NA,NA,NA,NA,Yes,Private company,Listed,NA,NA,NA,NA,NA,No,NA,NA,No,NA,NA,No,No,No,No,NA,NA,No,NA,No,NA
IdeaCellularLimited_2016.pdf,Asia,blue,2,TRUE,English,TRUE,Somewhat Busy,TRUE,TRUE,Idea Cellular Limited,Large,Telecommunications,India,DAC-LMICT,Asia,27-3-2017,Big on Growth. Based on Strong Fundamentals. Annual Report 2015-16,2016,Non - GRI,http://www.ideacellular.com/wps/wcm/connect/28084917-440a-4f44-a4df-f869e904a51a/Idea+Cellular+Limited_Annual+Report_2015-16%282%29.pdf?MOD=AJPERES&CACHEID=28084917-440a-4f44-a4df-f869e904a51a.pdf,http://www.ideacellular.com/investor-relations/annual-report,NA,NA,NA,NA,NA,NA,Private company,Listed,NA,NA,NA,NA,NA,No,NA,NA,No,NA,NA,No,No,No,No,NA,NA,No,NA,No,NA
Iliad_2016.pdf,Europe,white,0,FALSE,Others,FALSE,Not Busy,FALSE,FALSE,Iliad,MNE,Telecommunications,France,OECD,Europe,8-6-2017,Registration document 2015,2016,Non - GRI,https://www.iliad.fr/amf/2016/Iliad_documentdereference2015_eng.pdf,NA,NA,NA,NA,NA,NA,NA,Private company,Listed,NA,NA,NA,NA,NA,No,NA,NA,No,NA,NA,No,No,No,No,NA,NA,No,NA,No,NA
Iliad_2017.pdf,Europe,black,0,FALSE,English,FALSE,Very Busy,FALSE,TRUE,Iliad,MNE,Telecommunications,France,OECD,Europe,15-6-2017,Registration Document 2016,2017,Non - GRI,https://www.iliad.fr/amf/2017/Iliad_registration_document_2016.pdf,NA,NA,NA,NA,NA,NA,NA,Private company,Listed,NA,NA,NA,NA,NA,No,NA,NA,No,NA,NA,No,No,No,No,NA,NA,No,NA,No,NA
IndusTowers_2014.pdf,Asia,white,6,TRUE,English,TRUE,Somewhat Busy,TRUE,TRUE,Indus Towers,Large,Telecommunications,India,DAC-LMICT,Asia,16-5-2016,Sustainability Report 2013-14,2014,GRI - G3.1,http://www.industowers.com/uploaded_files/pdf_files/Indus_Sustainability_Report_13-14.pdf,http://www.industowers.com/corporate_responsibility.php,B,Self-declared,NA,Not Applicable,NA,No,Private company,Non-listed,No,No,No,No,No,No,NA,NA,No,NA,NA,No,No,No,No,NA,NA,NA,NA,NA,NA
IndusTowers_2015.pdf,Asia,white,2,TRUE,English,FALSE,Somewhat Busy,TRUE,TRUE,Indus Towers,Large,Telecommunications,India,DAC-LMICT,Asia,16-5-2016,Sustainability Report 2014-15,2015,GRI - G3.1,http://www.industowers.com/uploaded_files/pdf_files/sustainabilityreport2015.pdf,http://www.industowers.com/corporate_responsibility.php,A,Self-declared,NA,Not Applicable,NA,No,Private company,Non-listed,No,No,No,No,No,No,NA,NA,No,NA,NA,No,No,No,No,NA,NA,No,No,NA,NA
IndusTowers_2016.pdf,Asia,white,8,TRUE,English,FALSE,Very Busy,TRUE,TRUE,Indus Towers,Large,Telecommunications,India,DAC-LMICT,Asia,12-6-2017,Sustainability Report 2015-2016,2016,GRI - G4,http://www.industowers.com/uploaded_files/pdf_files/s-report-Web.pdf,http://www.industowers.com/corporate_responsibility.php,In accordance - Core,NA,NA,Not Applicable,NA,No,Private company,Non-listed,No,No,No,No,No,No,NA,NA,No,NA,NA,No,No,No,No,NA,NA,No,NA,No,No
IndusTowers_2018.pdf,Asia,green,8,TRUE,English,FALSE,Very Busy,TRUE,TRUE,Indus Towers,Large,Telecommunications,India,DAC-LMICT,Asia,14-3-2018,Indus Towers Sustainability Report FY 16-17,2018,GRI - G4,http://www.industowers.com/uploaded_files/pdf_files/Indus-Towers-Sustainability-Report-2017.pdf,http://www.industowers.com/corporate_responsibility.php,In accordance - Core,NA,NA,Not Applicable,NA,No,Private company,Non-listed,No,No,No,No,No,No,NA,NA,No,NA,NA,No,No,No,No,NA,NA,No,NA,No,No
Interlink_2017.pdf,Asia,blue,0,FALSE,English,FALSE,Somewhat Busy,TRUE,TRUE,Interlink,Large,Telecommunications,Thailand,DAC-UMICT,Asia,3-10-2017,Annual Report 2016,2017,Non - GRI,http://www.interlink.co.th/upload/reported//1503166303-Annual%20Report%202559.pdf,NA,NA,NA,NA,NA,NA,NA,Private company,Listed,NA,NA,NA,NA,NA,No,NA,NA,No,NA,NA,No,No,No,No,NA,NA,No,NA,No,NA
IntouchHoldings_2016.pdf,Asia,green,8,TRUE,English,TRUE,Very Busy,TRUE,TRUE,Intouch Holdings,Large,Telecommunications,Thailand,DAC-UMICT,Asia,22-1-2017,Sustainability Report 2015,2016,GRI - G4,http://www.intouchcompany.com/download/INTOUCHSD_2015_EN.pdf,NA,In accordance - Core,NA,NA,Not Applicable,NA,No,Private company,Listed,No,No,No,No,No,No,NA,NA,No,NA,NA,No,No,No,No,NA,NA,No,NA,No,No
IntouchHoldings_2017.pdf,Asia,white,30,TRUE,English,TRUE,Very Busy,TRUE,TRUE,Intouch Holdings,Large,Telecommunications,Thailand,DAC-UMICT,Asia,4-8-2017,Sustainability Report 2016,2017,GRI - G4,https://www.intouchcompany.com/download/INTOUCHSD_2016_EN.pdf,NA,In accordance - Core,NA,NA,Not Applicable,NA,No,Private company,Listed,No,No,No,No,No,No,NA,NA,No,NA,NA,No,No,No,No,NA,NA,No,NA,No,Yes
Invengo_2017.pdf,Asia,blue,0,FALSE,Others,FALSE,Very Busy,TRUE,TRUE,Invengo,Large,Telecommunications,Mainland China,DAC-UMICT,Asia,27-11-2017,Corporate Social Responsibility Report 2016,2017,Non - GRI,http://pdf.dfcfw.com/pdf/H2_AN201704270536565177_01.pdf,NA,NA,NA,NA,NA,NA,NA,State-owned company,Listed,NA,NA,NA,NA,NA,No,NA,NA,No,NA,NA,No,No,No,No,NA,NA,No,NA,No,NA
KddiCorp._2008.pdf,Asia,white,5,TRUE,English,FALSE,Somewhat Busy,TRUE,TRUE,Kddi Corp.,Large,Telecommunications,Japan,OECD,Asia,7-9-2015,CSR Report 2008,2008,Citing-GRI,http://media3.kddi.com/extlib/files/english/corporate/csr/csr_report/2008/pdf/csr_report_2008.pdf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
